source,business_id,place_id,name,channel,business_category,distributor_type,is_distributor,distributor_potential,is_chain,address,latitude,longitude,phone_number,international_phone,website,business_status,rating,user_ratings_total,distance_from_plant_km,priority_score,estimated_monthly_water_liters,estimated_monthly_water_revenue,google_maps_url,crawled_at,plant,bearing,direction,distance_band,zone,cluster,has_phone,sales_officer,officer_mobile,cluster_id,distance_range,sector
Google Places API,GOOGLE_ChIJ64qpD_IVrjsRkT6QBBR8lQs,ChIJ64qpD_IVrjsRkT6QBBR8lQs,Apollo Pharmacy Bts Layout Arekere,pharmacy,Institutional,Retailer,No,Low,No,"35, BTS Layout, Arekere, Bengaluru",12.8867058,77.6059554,080 2296 0491,+91 80 2296 0491,https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy,OPERATIONAL,4.3,64,29.06,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJ64qpD_IVrjsRkT6QBBR8lQs,2025-10-25 15:12:25,Harohalli,37.55022653,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJFYlvIgsWrjsRCu2BvN50XUY,ChIJFYlvIgsWrjsRCu2BvN50XUY,MedPlus Beml Rr Nagar,pharmacy,Institutional,Retailer,No,Low,No,"No 539, Ground Floor, BEML Layout, Rajarajeshwari Nagar, Bengaluru",12.8814089,77.5971724,040 6700 6700,+91 40 6700 6700,https://www.medplusmart.com/,OPERATIONAL,4.2,5,28.02,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJFYlvIgsWrjsRCu2BvN50XUY,2025-10-25 15:12:25,Harohalli,36.74205801,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJBciPqCkVrjsRStODwc8QmSM,ChIJBciPqCkVrjsRStODwc8QmSM,Apollo Pharmacy Arekere Mico Layout,pharmacy,Institutional,Retailer,No,Low,No,"No. 25, nr. Axis Bank ATM, Arekere MICO Layout 2nd stage, Bengaluru",12.889448,77.5938144,079 4281 3735,+91 79 4281 3735,https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy,OPERATIONAL,4,19,28.53,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJBciPqCkVrjsRStODwc8QmSM,2025-10-25 15:12:26,Harohalli,35.08144451,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJg8cxPSsUrjsRJBFtDE6Rt0M,ChIJg8cxPSsUrjsRJBFtDE6Rt0M,MedPlus Vijaya Bank Colony,pharmacy,Institutional,Retailer,No,Low,No,"Site No 953, Ground Floor, Vijaya Bank Layout, Bilekahalli, Bengaluru",12.8918548,77.6091995,063663 74224,+91 63663 74224,https://www.medplusmart.com/,OPERATIONAL,4,16,29.73,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJg8cxPSsUrjsRJBFtDE6Rt0M,2025-10-25 15:12:26,Harohalli,37.41420822,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJByAglv8-rjsR7Wz_JVL8GnY,ChIJByAglv8-rjsR7Wz_JVL8GnY,Health Care Medicals,pharmacy,Institutional,Retailer,No,Low,No,"moodlappa complex, 41/4, kenchenahalli, R R, Rajarajeshwari Nagar, Bengaluru",12.9293036,77.5108603,098862 41139,+91 98862 41139,Not Available,OPERATIONAL,4.4,11,28.74,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJByAglv8-rjsR7Wz_JVL8GnY,2025-10-25 15:12:42,Harohalli,14.92598798,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJ0fR-Kbk-rjsRvdriFTnfG5k,ChIJ0fR-Kbk-rjsRvdriFTnfG5k,Health Corner Medical And General Store,pharmacy,Institutional,Retailer,No,Low,No,"WFRP+XQH, Bhuvaneshwari Nagar, Nagdevanahalli, Bengaluru",12.9424386,77.4869767,096865 53048,+91 96865 53048,Not Available,OPERATIONAL,4,5,29.63,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJ0fR-Kbk-rjsRvdriFTnfG5k,2025-10-25 15:12:43,Harohalli,9.35272806,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJ-78kjb8-rjsR_jIzba4n6bk,ChIJ-78kjb8-rjsR_jIzba4n6bk,Jan Aushadhi Store / PMBJK,pharmacy,Institutional,Retailer,No,Low,No,"WFRR+3MQ, Bhuvaneshwari Nagar, Nagdevanahalli, Bengaluru",12.9402179,77.4917211,089515 95033,+91 89515 95033,Not Available,OPERATIONAL,4.2,60,29.47,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJ-78kjb8-rjsR_jIzba4n6bk,2025-10-25 15:12:43,Harohalli,10.41710939,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJVRv_fk4_rjsRIX7SES12YrU,ChIJVRv_fk4_rjsRIX7SES12YrU,SRI GANESH MEDICAL AND GENERAL STORE,pharmacy,Institutional,Retailer,No,Low,No,"No 01 Near Buthappa Temple, Cirkey Main Road, Nagdevanahalli, Bengaluru",12.9376441,77.4893151,073384 12345,+91 73384 12345,Not Available,OPERATIONAL,4,1,29.14,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJVRv_fk4_rjsRIX7SES12YrU,2025-10-25 15:12:43,Harohalli,10.01480788,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJX4wvJqg_rjsRo1gGLBFCjSE,ChIJX4wvJqg_rjsRo1gGLBFCjSE,Apollo Pharmacy Dodda Basti Bengaluru,pharmacy,Institutional,Retailer,No,Low,No,"Ground Floor, 117, Shop No. 01, 02 & 03, Dodda Basti Main Road, KCHS layout, Nagdevanahalli, Bengaluru",12.9420473,77.485731,079 4281 2212,+91 79 4281 2212,https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy,OPERATIONAL,4.3,9,29.56,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJX4wvJqg_rjsRo1gGLBFCjSE,2025-10-25 15:12:44,Harohalli,9.108292611,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJm4S7iuo-rjsRfNvoxvixoac,ChIJm4S7iuo-rjsRfNvoxvixoac,Jeevan Medicals,pharmacy,Institutional,Retailer,No,Low,No,"13/4 4th Cross, Mariyappan Palya Magadi Road, 23, Bengaluru",12.9369996,77.4945092,099866 97908,+91 99866 97908,Not Available,OPERATIONAL,4,1,29.18,7.7,600,300,https://www.google.com/maps/place/?q=place_id:ChIJm4S7iuo-rjsRfNvoxvixoac,2025-10-25 15:12:46,Harohalli,11.12785974,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJa5VWla5jrjsR_Pvv3u22Ehg,ChIJa5VWla5jrjsR_Pvv3u22Ehg,volleyball Ground,gym,Services,Retailer,No,Low,No,"HMFR+2WG, Thalikothanur",12.5725657,77.6923349,Not Available,Not Available,Not Available,OPERATIONAL,4.3,4,29.6,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJa5VWla5jrjsR_Pvv3u22Ehg,2025-10-25 15:15:02,Harohalli,113.667773,SouthEast,Outer,,Cluster5,No,Srikantha B N,9738258828,Cluster5,20-31 KM,5
Google Places API,GOOGLE_ChIJtxB2eFNTrjsRJjpN60JAoII,ChIJtxB2eFNTrjsRJjpN60JAoII,Royal Fitness,gym,Services,Retailer,No,Low,No,"CMC Layout, Channapatna",12.6431139,77.2056917,063661 66625,+91 63661 66625,Not Available,OPERATIONAL,4.3,33,26.01,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJtxB2eFNTrjsRJjpN60JAoII,2025-10-25 15:15:02,Harohalli,261.0689375,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
Google Places API,GOOGLE_ChIJ2QLHmqxTrjsRLAOiFh2DsGY,ChIJ2QLHmqxTrjsRLAOiFh2DsGY,NEW S.P FITNESS STUDIO,gym,Services,Retailer,No,Low,No,"CHURCH ROAD, Raja Kempegowda Road, BADAVANE CIRCLE, Channapatna",12.6486457,77.2018093,Not Available,Not Available,Not Available,OPERATIONAL,4.3,21,26.34,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJ2QLHmqxTrjsRLAOiFh2DsGY,2025-10-25 15:15:03,Harohalli,262.5336279,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Google Places API,GOOGLE_ChIJg6i2L8VurjsRh_aTyL3ICYA,ChIJg6i2L8VurjsRh_aTyL3ICYA,Mahaveer Oaks Annex,gym,Services,Retailer,No,Low,No,"QM59+62W, Kumbaranahalli Road, Bengaluru",12.7581172,77.667573,Not Available,Not Available,Not Available,OPERATIONAL,4.4,29,25.92,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJg6i2L8VurjsRh_aTyL3ICYA,2025-10-25 15:15:13,Harohalli,70.27869308,East,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJnaRfeqNvrjsR1qNvAYPhknw,ChIJnaRfeqNvrjsR1qNvAYPhknw,Alliance Activity Center,gym,Services,Retailer,No,Low,No,"PPH5+PC3, University Campus, Anekal",12.7292714,77.7085371,Not Available,Not Available,Not Available,OPERATIONAL,4.2,79,29.38,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJnaRfeqNvrjsR1qNvAYPhknw,2025-10-25 15:15:14,Harohalli,79.12068684,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Google Places API,GOOGLE_ChIJ21HAgkZprjsRw9CPNjkQCb4,ChIJ21HAgkZprjsRw9CPNjkQCb4,Backery,gym,Services,Retailer,No,Low,No,"45, Busstop, Jigani",12.7864091,77.637358,Not Available,Not Available,Not Available,OPERATIONAL,4,43,24.24,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJ21HAgkZprjsRw9CPNjkQCb4,2025-10-25 15:15:20,Harohalli,60.62430414,NorthEast,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJGejBxWtqrjsR3J8WaHLjE0E,ChIJGejBxWtqrjsR3J8WaHLjE0E,Sri Maruthi Gym,gym,Services,Retailer,No,Low,No,"Bannerughatta, Bengaluru",12.8130794,77.5811739,099805 36977,+91 99805 36977,Not Available,OPERATIONAL,4.3,13,21.13,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJGejBxWtqrjsR3J8WaHLjE0E,2025-10-25 15:15:21,Harohalli,45.34055535,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJi9f3p2JsrjsR3Cj-Hr3_jcQ,ChIJi9f3p2JsrjsR3Cj-Hr3_jcQ,Macho Fitness Zone,gym,Services,Retailer,No,Low,No,"#16, Kachanayakanahalli Road, Bommasandra Industrial Area, Bengaluru",12.8104423,77.6802543,099860 46734,+91 99860 46734,Not Available,OPERATIONAL,4.4,39,29.61,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJi9f3p2JsrjsR3Cj-Hr3_jcQ,2025-10-25 15:15:25,Harohalli,60.52447732,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJsQ9R6qw_rjsRZ-RMEVNO89c,ChIJsQ9R6qw_rjsRZ-RMEVNO89c,"cult neo gym Banashankari 6th Stage | Gym in Banashankari, Bengaluru",gym,Services,Retailer,No,Low,No,"Survey No 7, B Block, 3 & 4, Kanakapura Main Road, Ganigarapalya, BSK 6 Stage, Bengaluru",12.8758388,77.5351226,099806 90029,+91 99806 90029,https://www.cult.fit/cult/cult-pass/bangalore/Cult-neo-gym-Banashankari-6th-Stage/2614?utm_source=gmb&utm_medium=organic,OPERATIONAL,4.2,19,24.03,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJsQ9R6qw_rjsRZ-RMEVNO89c,2025-10-25 15:15:38,Harohalli,24.68842566,NorthEast,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJcU3nUwBrrjsRp2TK1vIjx7k,ChIJcU3nUwBrrjsRp2TK1vIjx7k,Mizpah fitness,gym,Services,Retailer,No,Low,No,"Hullahalli Gate, Begur - Koppa Road, Bengaluru",12.8276798,77.6237026,Not Available,Not Available,https://www.instagram.com/mizpahfitness?igsh=MWc5YXd4MjY3N2tnaA==,OPERATIONAL,4.3,25,25.64,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJcU3nUwBrrjsRp2TK1vIjx7k,2025-10-25 15:15:45,Harohalli,50.00200651,NorthEast,Outer,,Cluster2,No,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJybsjG6hrrjsRXnkhwnIFxhA,ChIJybsjG6hrrjsRXnkhwnIFxhA,360 FIT CLUB,gym,Services,Retailer,No,Low,No,"HULLAHALLI, Bengaluru",12.8237179,77.6229336,099025 43777,+91 99025 43777,Not Available,OPERATIONAL,4.2,39,25.29,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJybsjG6hrrjsRXnkhwnIFxhA,2025-10-25 15:15:45,Harohalli,50.64566494,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJ4_cQcD1rrjsRbU9blrbXU-Q,ChIJ4_cQcD1rrjsRbU9blrbXU-Q,"SPYSS, Ayodhya Yogadhama, Samrudhi Nilaya House no 314,Ganga block, bettadasanapura",gym,Services,Retailer,No,Low,No,"Bettadasanapura, Bengaluru",12.8448534,77.6288272,Not Available,Not Available,Not Available,OPERATIONAL,4.1,13,27.31,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJ4_cQcD1rrjsRbU9blrbXU-Q,2025-10-25 15:15:48,Harohalli,47.67927108,NorthEast,Outer,,Cluster2,No,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJ96CbJwBrrjsRcddRjRYgEnY,ChIJ96CbJwBrrjsRcddRjRYgEnY,Cult fit gym Neeladri Road,gym,Services,Retailer,No,Low,No,"4th Floor,84, opp. Wipro Avenue, 4, 15, Electronic City Phase I, Electronic City, Bengaluru",12.8403494,77.6533966,Not Available,Not Available,http://cult.fit/,OPERATIONAL,4.2,5,29.03,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJ96CbJwBrrjsRcddRjRYgEnY,2025-10-25 15:15:55,Harohalli,51.95150752,NorthEast,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJiao7HYhsrjsRumL2gCTRGCw,ChIJiao7HYhsrjsRumL2gCTRGCw,Umesh Gym Centre,gym,Services,Retailer,No,Low,No,"Sharadha Nilaya, 4, Gollahalli Electronic City Road, Gollahalli, Electronic City, Bengaluru",12.8348895,77.6657922,Not Available,Not Available,Not Available,OPERATIONAL,4.3,19,29.74,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJiao7HYhsrjsRumL2gCTRGCw,2025-10-25 15:15:58,Harohalli,54.46786189,NorthEast,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJ_WySyNdtrjsRapGcfXb2Nvg,ChIJ_WySyNdtrjsRapGcfXb2Nvg,S R Fitness Ramesh,gym,Services,Retailer,No,Low,No,"Sharadha Nilaya, 4, Gollahalli Electronic City Road, Gollahalli, Electronic City, Bengaluru",12.8348887,77.6657968,098808 43867,+91 98808 43867,Not Available,OPERATIONAL,4.3,4,29.74,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJ_WySyNdtrjsRapGcfXb2Nvg,2025-10-25 15:15:58,Harohalli,54.46855911,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJQaqn9Cc5rjsR23QJfel3qUg,ChIJQaqn9Cc5rjsR23QJfel3qUg,SDM INSTITUTE OF AYURVEDA HOSTEL SHRI DHARMASTHALA MANJUNATHESHWARA EDUCATIONAL SOCIETY L,gym,Services,Retailer,No,Low,No,"SDM Road, Anchepalya, Bengaluru",12.8938879,77.4575214,099000 83136,+91 99000 83136,Not Available,OPERATIONAL,4,3,23.89,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJQaqn9Cc5rjsR23QJfel3qUg,2025-10-25 15:16:05,Harohalli,3.895596303,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJxRJBhEE_rjsRWLZQkOkEMp0,ChIJxRJBhEE_rjsRWLZQkOkEMp0,Sports 2 Health -Sports Clinic & Fitness Studio,gym,Services,Retailer,No,Low,No,"1st Floor, BEML, 7, Srinivasapura Cross, 10th Stage, Rajarajeshwari Nagar, Bengaluru",12.9052995,77.512575,086609 34088,+91 86609 34088,https://www.sports2health.com/,OPERATIONAL,4.3,11,26.23,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJxRJBhEE_rjsRWLZQkOkEMp0,2025-10-25 15:16:14,Harohalli,16.82202578,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJqXVx4GQVrjsRW5jsVm695ZU,ChIJqXVx4GQVrjsRW5jsVm695ZU,Power House Gym,gym,Services,Retailer,No,Low,No,"Near Ring Road, 100 Feet Road, Ilyas Nagar, Bengaluru",12.9080961,77.5704224,Not Available,Not Available,Not Available,OPERATIONAL,4.3,61,28.95,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJqXVx4GQVrjsRW5jsVm695ZU,2025-10-25 15:16:23,Harohalli,28.60256554,NorthEast,Outer,,Cluster2,No,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJ2UlFDbg_rjsRslWHtfIUxfY,ChIJ2UlFDbg_rjsRslWHtfIUxfY,"Cult Gym Kanakapura Road - Gym in Raghuvanahalli, Bangalore",gym,Services,Retailer,No,Low,No,"Croma Building, Kanakapura Main Road, Raghuvanahalli, Hobli, Bengaluru",12.8834297,77.5473593,079 6174 5887,+91 79 6174 5887,https://www.cult.fit/cult/center/kanakpura%20road/Cult-Kanakpura/1224?utm_source=gmb&utm_medium=organic,OPERATIONAL,4,62,25.36,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJ2UlFDbg_rjsRslWHtfIUxfY,2025-10-25 15:16:25,Harohalli,26.61390799,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJYan0SvE_rjsRSZz8-lNJFJE,ChIJYan0SvE_rjsRSZz8-lNJFJE,Gym,gym,Services,Retailer,No,Low,No,"29/A, Kanakapura Main Road, Raghuvanahalli, Bangalore City Municipal Corporation Layout, Bengaluru",12.8802665,77.5460765,Not Available,Not Available,Not Available,OPERATIONAL,4.3,11,24.98,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJYan0SvE_rjsRSZz8-lNJFJE,2025-10-25 15:16:26,Harohalli,26.69050594,NorthEast,Outer,,Cluster2,No,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJP4lG6ec_rjsR-tIOsVJS4bI,ChIJP4lG6ec_rjsR-tIOsVJS4bI,Core Fitness Unisex gYM,gym,Services,Retailer,No,Low,No,"509, Vasanthapura Main Road, Maruthi Layout, Subramanyapura, Bengaluru",12.8962221,77.5514817,098808 99488,+91 98808 99488,Not Available,CLOSED_TEMPORARILY,4,21,26.83,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJP4lG6ec_rjsR-tIOsVJS4bI,2025-10-25 15:16:28,Harohalli,26.10500419,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJNxA0L5kVrjsRnPxzBpqQMV4,ChIJNxA0L5kVrjsRnPxzBpqQMV4,Ziathlon,gym,Services,Retailer,No,Low,No,"off Bannerghatta Road, near IIM-B, 55, 4th Cross Road, Panduranga Nagar, Bengaluru",12.8926932,77.5957941,079969 94499,+91 79969 94499,https://www.ziathlon.com/,OPERATIONAL,4.4,78,28.95,7.7,1000,500,https://www.google.com/maps/place/?q=place_id:ChIJNxA0L5kVrjsRnPxzBpqQMV4,2025-10-25 15:16:34,Harohalli,35.01802811,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJYUFzrHBvrjsR0Tbi2V6fHuA,ChIJYUFzrHBvrjsR0Tbi2V6fHuA,KRISHNA BAKERY,bakery,Retail,Retailer,No,Low,No,"PM7V+284, Thyagaraja Road, Anekal",12.7125028,77.6933216,087228 05783,+91 87228 05783,Not Available,OPERATIONAL,3.7,152,27.45,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJYUFzrHBvrjsR0Tbi2V6fHuA,2025-10-25 12:57:33,Harohalli,82.29832666,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Google Places API,GOOGLE_ChIJ-1qbVD9qrjsRNgbglKIJfdE,ChIJ-1qbVD9qrjsRNgbglKIJfdE,Kaveri Bakery & Sweets,bakery,Retail,Retailer,No,Low,No,"Shop No. 1 & 2, Sy. No, 49/5, Bannerugatta Main Road, Vajarahalli, Janglepalya Gate, Bannerugatta, Bengaluru",12.8084954,77.5904918,099868 52167,+91 99868 52167,Not Available,OPERATIONAL,3.9,348,21.52,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJ-1qbVD9qrjsRNgbglKIJfdE,2025-10-25 12:58:16,Harohalli,48.19733544,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJA05PlllprjsRS3y4UKjDX4c,ChIJA05PlllprjsRS3y4UKjDX4c,kalyan bakery jigani,bakery,Retail,Retailer,No,Low,No,"Police station, Jigani",12.7796345,77.6455228,Not Available,Not Available,Not Available,OPERATIONAL,3.8,142,24.67,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJA05PlllprjsRS3y4UKjDX4c,2025-10-25 13:01:12,Harohalli,63.15781649,NorthEast,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Google Places API,GOOGLE_ChIJZVDYW5g4rjsRIVynkmWCkeA,ChIJZVDYW5g4rjsRIVynkmWCkeA,METRO BAKERY JUICE AND CHATS,bakery,Retail,Retailer,No,Low,Yes,"29 Kumbalaguru Circle, Mysore Road, Kumbalgodu",12.8790125,77.4453803,063646 62342,+91 63646 62342,Not Available,OPERATIONAL,3.9,293,22.18,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJZVDYW5g4rjsRIVynkmWCkeA,2025-10-25 13:02:25,Harohalli,0.793157711,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJp4D3CVERrjsReCjwypkDb7Q,ChIJp4D3CVERrjsReCjwypkDb7Q,Just Bake,bakery,Retail,Retailer,No,Low,No,"Plot No, opp. to Reliance Trends, 32, Uttarahalli Main Road, Uttarahalli Hobli, Bengaluru",12.907166,77.5467884,089700 10111,+91 89700 10111,http://www.justbake.in/,OPERATIONAL,3.8,465,27.72,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJp4D3CVERrjsReCjwypkDb7Q,2025-10-25 13:02:47,Harohalli,24.05288301,NorthEast,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJbZyUBSYVrjsRlx1XNAiyC-U,ChIJbZyUBSYVrjsRlx1XNAiyC-U,Just Bake DLF,bakery,Retail,Retailer,No,Low,No,"Gate nr, Royal Residency, Sri Vandana Sai Nivas, Survey#27 80 Feet Road, Vishveshwaraiah Main Road, near Sai Baba Temple Road, DLF Road, Nyanappana Halli, Bengaluru",12.8824696,77.6099348,096631 33665,+91 96631 33665,http://www.justbake.in/,OPERATIONAL,3.1,260,28.96,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJbZyUBSYVrjsRlx1XNAiyC-U,2025-10-25 13:02:58,Harohalli,38.79505538,NorthEast,Outer,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJUdv6ai8VrjsRd8UYRWr6BYw,ChIJUdv6ai8VrjsRd8UYRWr6BYw,Bake N Choice Bakery,bakery,Retail,Retailer,No,Low,No,"6, 2nd Main Road, Sarvobhogam Nagar, Arekere, Bengaluru",12.8871132,77.6004951,Not Available,Not Available,Not Available,OPERATIONAL,3.9,109,28.74,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJUdv6ai8VrjsRd8UYRWr6BYw,2025-10-25 13:03:00,Harohalli,36.56012743,NorthEast,Outer,,Cluster2,No,Khadeer ali,9008436667,Cluster2,20-31 KM,2
Google Places API,GOOGLE_ChIJGaJKCok_rjsRmCaFYQRSFL0,ChIJGaJKCok_rjsRmCaFYQRSFL0,Hari Cakes Bakery N Sweets,bakery,Retail,Retailer,No,Low,No,"119, Dodda Basti Main Road, Raju Badavane, Bhuvaneshwari Nagar, Nagdevanahalli, Bengaluru",12.9416737,77.4921379,097312 52751,+91 97312 52751,Not Available,OPERATIONAL,3.9,162,29.64,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJGaJKCok_rjsRmCaFYQRSFL0,2025-10-25 13:03:20,Harohalli,10.44634298,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJK_olJis_rjsRNOYEGlYHR5c,ChIJK_olJis_rjsRNOYEGlYHR5c,Amma pastries Karnataka,bakery,Retail,Retailer,No,Low,No,"Main Road, Amma Asharama, next to Appolo pharmacy, 328, 14th Cross Road, Gnanabharathi Layout 2nd Block, Jnana Ganga Nagar, Bengaluru",12.9448609,77.4908542,090196 64366,+91 90196 64366,Not Available,OPERATIONAL,3.7,192,29.96,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJK_olJis_rjsRNOYEGlYHR5c,2025-10-25 13:03:22,Harohalli,10.06174986,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
Google Places API,GOOGLE_ChIJtVJ3LMA-rjsRZxTBY4DvL4A,ChIJtVJ3LMA-rjsRZxTBY4DvL4A,Keerthi bakery,bakery,Retail,Retailer,No,Low,No,"WFPV+V46, parvathi Road, Jnana Jyothi Nagar, Gnana Bharathi, Bengaluru",12.9371625,77.4927656,098472 24960,+91 98472 24960,Not Available,OPERATIONAL,3.9,126,29.16,7.6,800,400,https://www.google.com/maps/place/?q=place_id:ChIJtVJ3LMA-rjsRZxTBY4DvL4A,2025-10-25 13:03:22,Harohalli,10.75668763,North,Outer,,Cluster1,Yes,Khadeer ali,9008436667,Cluster1,20-31 KM,1
